adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
2754,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,2/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1384,Aweil (Town),160,15,1,1384_510_15_47,47,3.5 KG,1487116800,2017
2754,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,3/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1384,Aweil (Town),195,15,1,1384_510_15_47,47,3.5 KG,1489536000,2017
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,4/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,280,15,1,1391_510_15_47,47,3.5 KG,1492214400,2017
2765,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,5/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1387,Kuajok,270,15,1,1387_510_15_47,47,3.5 KG,1494806400,2017
2754,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,6/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1384,Aweil (Town),272,15,1,1384_510_15_47,47,3.5 KG,1497484800,2017
2765,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,7/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1387,Kuajok,272,15,1,1387_510_15_47,47,3.5 KG,1500076800,2017
2750,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,8/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1786,Torit,270,15,1,1786_510_15_47,47,3.5 KG,1502755200,2017
2768,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,9/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2239,Yambio,257,15,1,2239_510_15_47,47,3.5 KG,1505433600,2017
2750,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,10/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1786,Torit,270,15,1,1786_510_15_47,47,3.5 KG,1508025600,2017
2768,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,11/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2239,Yambio,210,15,1,2239_510_15_47,47,3.5 KG,1510704000,2017
2747,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,12/15/2017,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2057,Yida,190,15,1,2057_510_15_47,47,3.5 KG,1513296000,2017
2765,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,1/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2240,Wunrok,250,15,1,2240_510_15_47,47,3.5 KG,1515974400,2018
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2018,,1,"Sorghum (white, imported) - Retail (3.5 KG)",,,275.220339,,1,,,3.5 KG,,
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,3/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,298,15,1,1391_510_15_47,47,3.5 KG,1521072000,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,4/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,375,15,1,1391_510_15_47,47,3.5 KG,1523750400,2018
2751,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,5/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1386,Bor,400,15,1,1386_510_15_47,47,3.5 KG,1526342400,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,6/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,450,15,1,1391_510_15_47,47,3.5 KG,1529020800,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,7/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,475,15,1,1391_510_15_47,47,3.5 KG,1531612800,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,8/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,450,15,1,1391_510_15_47,47,3.5 KG,1534291200,2018
2754,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,9/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1384,Aweil (Town),413,15,1,1384_510_15_47,47,3.5 KG,1536969600,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,10/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,360,15,1,1391_510_15_47,47,3.5 KG,1539561600,2018
2751,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,11/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1386,Bor,500,15,1,1386_510_15_47,47,3.5 KG,1542240000,2018
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,12/15/2018,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,350,15,1,1391_510_15_47,47,3.5 KG,1544832000,2018
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2019,,1,"Sorghum (white, imported) - Retail (3.5 KG)",,,328.0660377,,1,,,3.5 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2019,,1,"Sorghum (white, imported) - Retail (3.5 KG)",,,286.3207547,,1,,,3.5 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2019,,1,"Sorghum (white, imported) - Retail (3.5 KG)",,,264.3867925,,1,,,3.5 KG,,
2747,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,7/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1385,Bentiu,200,15,1,1385_510_15_47,47,3.5 KG,1563148800,2019
2747,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,8/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2057,Yida,330,15,1,2057_510_15_47,47,3.5 KG,1565827200,2019
2750,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,9/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1786,Torit,400,15,1,1786_510_15_47,47,3.5 KG,1568505600,2019
2750,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,10/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1786,Torit,338,15,1,1786_510_15_47,47,3.5 KG,1571097600,2019
2754,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,11/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1384,Aweil (Town),375,15,1,1384_510_15_47,47,3.5 KG,1573776000,2019
2766,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,12/15/2019,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1391,Jau,567,15,1,1391_510_15_47,47,3.5 KG,1576368000,2019
2750,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,1/15/2020,,0,"Sorghum (white, imported) - Retail (3.5 KG)",1786,Torit,416.6,15,1,1786_510_15_47,47,3.5 KG,1579046400,2020
2746,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,2/15/2020,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2241,Mingkaman,250,15,1,2241_510_15_47,47,3.5 KG,1581724800,2020
2747,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,3/15/2020,,0,"Sorghum (white, imported) - Retail (3.5 KG)",2057,Yida,275,15,1,2057_510_15_47,47,3.5 KG,1584230400,2020
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,5/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,6/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,7/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,8/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,9/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,10/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,11/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,12/15/2015,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,5/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,6/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,7/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,8/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,9/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,10/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,11/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,12/15/2016,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,5/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,6/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,7/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,8/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,9/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,10/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,11/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,12/15/2017,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,5/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,6/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,7/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,8/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,9/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,10/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,11/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,12/15/2018,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
2768,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",South Sudan,SSP,3/15/2019,,0,"Sorghum (white, imported) - Retail (1/10 50 KG)",2239,Yambio,200,15,0.1,2239_510_15_22,22,1/10 50 KG,1552608000,2019
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,4/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,7/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,8/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,9/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,10/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,11/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,12/15/2019,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,1/15/2020,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,2/15/2020,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Retail","Sorghum white, imp.",,,3/15/2020,,1,"Sorghum (white, imported) - Retail (1/10 50 KG)",,,200,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,1/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,2/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,3/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,4/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,5/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,6/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,7/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,8/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,9/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,10/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,11/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,12/15/2015,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,1/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,2/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,3/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,4/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,5/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,6/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,7/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,8/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,9/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,10/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,11/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,12/15/2016,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,1/15/2017,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,2/15/2017,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,3/15/2017,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
,,cereals and tubers,1,510,"Sorghum (white, imported) - Wholesale","Sorghum (white, imported) - Wholesale",,,4/15/2017,,1,"Sorghum (white, imported) - Wholesale (1/10 50 KG)",,,450,,0.1,,,1/10 50 KG,,
