state,ea,weight,hh,index,raise,raised_q,soldkilled_q,given_q,given_reason,bought_q,lost_q,lost_reason,born_q,price,curr,price_usd,c_max_s,c_max_h
"Northern Bahr El Ghazal",3,65.70428,3,"Poultry","Yes",1,0,0,,0,14,"Others",4,40,"SSP",13.51351,50,500
"Northern Bahr El Ghazal",3,65.70428,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,5,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,5,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,6,"Poultry","Yes",1,6,0,,0,3,"Sickness",2,20,"SSP",6.756757,50,500
"Northern Bahr El Ghazal",3,65.70428,6,"Cattle","Yes",2,0,0,,0,5,"Others",1,1400,"SSP",472.973,120,5000
"Northern Bahr El Ghazal",3,65.70428,6,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,7,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,7,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,7,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,7,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,7,"Goats","Yes",4,0,0,,0,4,"Strayed (ran away)",0,,"Don't know",,200,5000
"Northern Bahr El Ghazal",3,65.70428,8,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,8,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,8,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,8,"Goats","Yes",3,0,0,,0,0,,1,150,"SSP",50.67567,200,5000
"Northern Bahr El Ghazal",3,65.70428,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,9,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,9,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,9,"Goats","Yes",3,,,,,,,1,,"Don't know",,200,5000
"Northern Bahr El Ghazal",3,65.70428,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,9,"Cattle","Yes",,,,,,,,,,,,120,5000
"Northern Bahr El Ghazal",3,65.70428,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,10,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,10,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,10,"Goats","Yes",6,0,0,,0,7,"Theft",0,60,"SSP",20.27027,200,5000
"Northern Bahr El Ghazal",3,65.70428,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,11,"Goats","Yes",9,5,0,,0,10,"Theft",0,70,"SSP",23.64865,200,5000
"Northern Bahr El Ghazal",3,65.70428,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",3,65.70428,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",3,65.70428,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",3,65.70428,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",3,65.70428,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",3,65.70428,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,1,"Horses","Don't know",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,1,"Poultry","Yes",,,,,,,,,,,,50,500
"Northern Bahr El Ghazal",4,304.6609,1,"Goats","Yes",,,,,,,,,,,,200,5000
"Northern Bahr El Ghazal",4,304.6609,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,1,"Cattle","Yes",,,,,,,,,,,,120,5000
"Northern Bahr El Ghazal",4,304.6609,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,2,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,2,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",4,304.6609,2,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,2,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,3,"Poultry","Yes",2,0,0,,0,0,,0,20,"SSP",6.756757,50,500
"Northern Bahr El Ghazal",4,304.6609,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,4,"Goats","Yes",6,,,,,11,"Sickness",11,170,"SSP",57.43243,200,5000
"Northern Bahr El Ghazal",4,304.6609,4,"Poultry","Yes",16,0,,,,16,"Sickness",20,35,"SSP",11.82432,50,500
"Northern Bahr El Ghazal",4,304.6609,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,4,"Cattle","Yes",30,,,,,4,"Sickness",2,1400,"SSP",472.973,120,5000
"Northern Bahr El Ghazal",4,304.6609,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,5,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",4,304.6609,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,5,"Goats","Yes",10,0,0,,0,5,"Sickness",5,120,"SSP",40.54054,200,5000
"Northern Bahr El Ghazal",4,304.6609,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,6,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,6,"Poultry","Yes",9,3,0,,0,14,"Sickness",12,20,"SSP",6.756757,50,500
"Northern Bahr El Ghazal",4,304.6609,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,6,"Goats","Yes",6,0,0,,0,0,,4,100,"SSP",33.78378,200,5000
"Northern Bahr El Ghazal",4,304.6609,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,7,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,7,"Poultry","Yes",5,0,0,,0,6,"Predators",6,35,"SSP",11.82432,50,500
"Northern Bahr El Ghazal",4,304.6609,7,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,7,"Goats","Yes",5,3,0,,0,3,"Sickness",3,150,"SSP",50.67567,200,5000
"Northern Bahr El Ghazal",4,304.6609,7,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,8,"Cattle","Yes",3,2,0,,1,5,"Sickness",2,1000,"SSP",337.8378,120,5000
"Northern Bahr El Ghazal",4,304.6609,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,8,"Poultry","Yes",7,2,0,,0,0,,2,,"Don't know",,50,500
"Northern Bahr El Ghazal",4,304.6609,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,8,"Sheep","Yes",4,1,0,,0,0,,3,,"SSP",,200,5000
"Northern Bahr El Ghazal",4,304.6609,8,"Goats","Yes",6,0,0,,0,0,,1,,"Don't know",,200,5000
"Northern Bahr El Ghazal",4,304.6609,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,9,"Cattle","Yes",15,2,0,,2,3,"Sickness",3,700,"SSP",236.4865,120,5000
"Northern Bahr El Ghazal",4,304.6609,9,"Goats","Yes",21,4,2,"Wedding",0,13,"Sickness",4,150,"SSP",50.67567,200,5000
"Northern Bahr El Ghazal",4,304.6609,9,"Sheep","Yes",17,3,0,,0,4,"Sickness",5,120,"SSP",40.54054,200,5000
"Northern Bahr El Ghazal",4,304.6609,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,9,"Poultry","Yes",10,6,4,"Relatives in need",0,20,"Predators",16,35,"SSP",11.82432,50,500
"Northern Bahr El Ghazal",4,304.6609,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,10,"Poultry","Yes",0,0,0,,0,0,,0,,,,50,500
"Northern Bahr El Ghazal",4,304.6609,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,10,"Cattle","Yes",1,0,0,,0,0,,1,2500,"SSP",844.5946,120,5000
"Northern Bahr El Ghazal",4,304.6609,10,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,11,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",4,304.6609,11,"Sheep","Yes",10,0,0,,0,,,0,60,"SSP",20.27027,200,5000
"Northern Bahr El Ghazal",4,304.6609,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,11,"Poultry","Yes",7,0,0,,0,6,"Predators",12,20,"SSP",6.756757,50,500
"Northern Bahr El Ghazal",4,304.6609,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,12,"Poultry","Yes",3,2,0,,0,5,"Sickness",0,15,"SSP",5.067567,50,500
"Northern Bahr El Ghazal",4,304.6609,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",4,304.6609,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,12,"Goats","Yes",6,1,0,,0,2,"Sickness",2,50,"SSP",16.89189,200,5000
"Northern Bahr El Ghazal",4,304.6609,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",4,304.6609,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",4,304.6609,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",5,152.047,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,1,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",5,152.047,2,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",5,152.047,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,2,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,2,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,2,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",5,152.047,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",5,152.047,3,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",5,152.047,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Northern Bahr El Ghazal",5,152.047,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Northern Bahr El Ghazal",5,152.047,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Northern Bahr El Ghazal",5,152.047,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Northern Bahr El Ghazal",5,152.047,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Northern Bahr El Ghazal",5,152.047,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
