state,ea,weight,hh,hhsize,index,own_pre,owntotal_pre,yearp,vintage,price_pre,curr_pre,conv2ssp,own_post,owntotal_post,price_post,curr_post,drate,drate_median,cons_d,cons_d_weekly,cons_d_daily,cons_d_daily_pc
"Northern Bahr El Ghazal",14,168.794,10,8,"Mattress or bed","Yes",3,2011,5,120,"SSP",3.55,"Yes",3,100,"SSP",.04060447,.0959599,64.22594,1.230887,.175841,.0219801
"Northern Bahr El Ghazal",14,168.794,10,8,"Hoe, spade or axe","Yes",2,2014,2,20,"SSP",4.66,"Yes",2,5,"SSP",.50248756,.1229538,6.862887,.1315269,.0187896,.0023487
"Northern Bahr El Ghazal",14,168.794,11,9,"Mosquito net","No",0,.z,2,25,,,"Yes",1,25,,.00497512,.1100227,4.470021,.0856678,.0122383,.0013598
"Northern Bahr El Ghazal",14,168.794,11,9,"Hoe, spade or axe","Yes",1,2009,7,15,"SSP",2.32,"Yes",1,10,"SSP",.06097308,.1229538,1.960825,.0375791,.0053684,.0005965
"Northern Bahr El Ghazal",14,168.794,11,9,"Mattress or bed","Yes",2,2014,2,25,"SSP",4.66,"Yes",3,20,"SSP",.1100227,.0959599,67.43724,1.292432,.1846331,.0205148
"Northern Bahr El Ghazal",14,168.794,12,9,"Hoe, spade or axe","Yes",2,2014,2,30,"SSP",4.66,"Yes",2,15,"SSP",.29641116,.1229538,8.823712,.1691061,.024158,.0026842
"Northern Bahr El Ghazal",14,168.794,12,9,"Radio or transistor","Yes",1,2011,5,50,"SSP",3.55,"Yes",1,20,"SSP",.17158885,.1715889,5.317636,.1019123,.0145589,.0016177
"Northern Bahr El Ghazal",14,168.794,12,9,"Mobile phone","Yes",1,2013,3,150,"SSP",4.27,"Yes",1,100,"SSP",.13076571,.2133638,33.26828,.6375851,.0910836,.0101204
"Northern Bahr El Ghazal",14,168.794,12,9,"Bicycle","Yes",1,2012,4,250,"SSP",4.45,"Yes",1,100,"SSP",.20868584,.0406045,9.394949,.1800538,.025722,.002858
"Northern Bahr El Ghazal",14,168.794,12,9,"Mattress or bed","Yes",3,2012,4,180,"SSP",4.45,"Yes",3,120,"SSP",.10089353,.0959599,83.49373,1.600154,.2285934,.0253993
"Northern Bahr El Ghazal",15,149.5018,1,5,"Bicycle","Yes",1,2010,6,310,,,"Yes",1,300,,.01039807,.0406045,28.18485,.5401614,.0771659,.0154332
"Northern Bahr El Ghazal",15,149.5018,1,5,"Mosquito net","Yes",1,2015,1,35,,,"Yes",2,35,,.00497512,.1100227,12.51606,.2398697,.0342671,.0068534
"Northern Bahr El Ghazal",15,149.5018,1,5,"Mattress or bed",,0,2002,14,150,"SDG",262.51,"Yes",3,1200,"SSP",.0959599,.0959599,248.8755,4.769689,.6813841,.1362768
"Northern Bahr El Ghazal",15,149.5018,3,6,"Mosquito net","Yes",3,2014,2,10,"SSP",4.66,"Yes",2,25,"SSP",.11002269,.1100227,8.046038,.154202,.0220289,.0036715
"Northern Bahr El Ghazal",15,149.5018,3,6,"Mattress or bed","Yes",3,2012,4,25,"SSP",4.45,"Yes",2,5,"SSP",.33458676,.0959599,32.9158,.6308298,.0901185,.0150198
"Northern Bahr El Ghazal",15,149.5018,3,6,"Hoe, spade or axe","Yes",2,2014,2,25,"SSP",4.66,"Yes",1,15,"SSP",.22925705,.1229538,2.941237,.0563687,.0080527,.0013421
"Northern Bahr El Ghazal",15,149.5018,4,2,"Mattress or bed","Yes",3,2014,2,60,"SSP",4.66,"Yes",1,100,"SSP",.0959599,.0959599,16.05649,.3077219,.0439603,.0219801
"Northern Bahr El Ghazal",15,149.5018,4,2,"Mosquito net",,0,2014,2,5,"SSP",4.66,"Yes",1,35,"SSP",.11002269,.1100227,6.258029,.1199349,.0171336,.0085668
"Northern Bahr El Ghazal",15,149.5018,5,9,"Mosquito net",,,,2,25,,,"Yes",1,22.5,,.05603652,.1100227,4.023019,.077101,.0110144,.0012238
"Northern Bahr El Ghazal",15,149.5018,5,9,"Hoe, spade or axe",,,,2,30,,,"Yes",1,30,,.00497512,.1229538,5.882475,.1127374,.0161053,.0017895
"Northern Bahr El Ghazal",15,149.5018,6,5,"Mosquito net","Yes",5,2014,2,40,"SSP",4.66,"Yes",4,50,"SSP",.11002269,.1100227,19.66809,.3769381,.0538483,.0107697
"Northern Bahr El Ghazal",15,149.5018,6,5,"Mattress or bed","Yes",5,2013,3,160,"SSP",4.27,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0703364
"Northern Bahr El Ghazal",15,149.5018,6,5,"Hoe, spade or axe","Yes",5,2013,3,30,"SSP",4.27,"Yes",6,30,"SSP",.00497512,.1229538,25.49072,.4885286,.0697898,.013958
"Northern Bahr El Ghazal",15,149.5018,7,6,"Mosquito net","Yes",3,2013,3,35,"SSP",4.27,"Yes",4,40,"SSP",.11002269,.1100227,23.24411,.4454723,.0636389,.0106065
"Northern Bahr El Ghazal",15,149.5018,7,6,"Mattress or bed","Yes",2,2012,4,80,"SSP",4.45,"Yes",3,100,"SSP",.0959599,.0959599,80.28243,1.538609,.2198013,.0366336
"Northern Bahr El Ghazal",15,149.5018,7,6,"Hoe, spade or axe","Yes",4,2014,2,30,"SSP",4.66,"Yes",4,35,"SSP",.12295382,.1229538,24.51031,.469739,.0671056,.0111843
"Northern Bahr El Ghazal",15,149.5018,8,6,"Mattress or bed","Yes",2,2005,11,15,"SSP",246.93,"Yes",1,250,,.0959599,.0959599,40.14122,.7693046,.1099007,.0183168
"Northern Bahr El Ghazal",15,149.5018,8,6,"Hoe, spade or axe","Yes",2,2015,1,45,"SSP",9.91,"Yes",3,30,,.33665008,.1229538,17.64742,.3382121,.048316,.0080527
"Northern Bahr El Ghazal",15,149.5018,9,3,"Mosquito net","Yes",3,2015,1,35,"SSP",9.91,"Yes",1,35,"SSP",.00497512,.1100227,6.258029,.1199349,.0171336,.0057112
"Northern Bahr El Ghazal",15,149.5018,9,3,"Hoe, spade or axe","Yes",2,2014,2,30,"SSP",4.66,"Yes",2,20,,.18756559,.1229538,9.804125,.1878956,.0268422,.0089474
"Northern Bahr El Ghazal",15,149.5018,9,3,"Mattress or bed","Yes",2,,3,150,,,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0293068
"Northern Bahr El Ghazal",15,149.5018,10,10,"Mobile phone",,,2015,1,180,"SSP",9.91,"Yes",1,100,"SSP",.21336377,.2133638,33.26828,.6375851,.0910836,.0091084
"Northern Bahr El Ghazal",15,149.5018,10,10,"Hoe, spade or axe",,,2014,2,30,,,"Yes",2,20,,.18756559,.1229538,9.804125,.1878956,.0268422,.0026842
"Northern Bahr El Ghazal",15,149.5018,10,10,"Mattress or bed",,,,3,200,,,"Yes",4,200,,.00497512,.0959599,128.4519,2.461775,.3516821,.0351682
"Northern Bahr El Ghazal",15,149.5018,10,10,"Mosquito net",,,,2,25,,,"Yes",4,22.5,,.05603652,.1100227,14.75107,.2827036,.0403862,.0040386
"Northern Bahr El Ghazal",15,149.5018,11,5,"Mosquito net","Yes",3,2014,2,30,"SSP",4.66,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0039162
"Northern Bahr El Ghazal",15,149.5018,11,5,"Mattress or bed","Yes",3,,3,150,,,"Yes",3,200,,.0959599,.0959599,96.33892,1.846331,.2637616,.0527523
"Northern Bahr El Ghazal",15,149.5018,11,5,"Hoe, spade or axe","Yes",3,2015,1,40,"SSP",9.91,"Yes",2,30,,.25373134,.1229538,11.76495,.2254747,.0322107,.0064421
"Northern Bahr El Ghazal",15,149.5018,12,5,"Mattress or bed","Yes",2,2013,3,150,"SSP",4.27,"Yes",2,170,"SSP",.0959599,.0959599,59.409,1.138571,.162653,.0325306
"Northern Bahr El Ghazal",15,149.5018,12,5,"Mosquito net","Yes",2,2012,4,35,"SSP",4.45,"Yes",2,50,"SSP",.11002269,.1100227,12.15846,.2330163,.033288,.0066576
"Northern Bahr El Ghazal",15,149.5018,12,5,"Hoe, spade or axe","Yes",2,2013,3,30,"SSP",4.27,"Yes",2,30,"SSP",.00497512,.1229538,9.804125,.1878956,.0268422,.0053684
"Northern Bahr El Ghazal",16,178.6939,3,4,"Hoe, spade or axe","Yes",3,2012,4,46,"SSP",4.45,"Yes",3,25,,.14566247,.1229538,14.70619,.2818434,.0402633,.0100658
"Northern Bahr El Ghazal",16,178.6939,3,4,"Mattress or bed","Yes",1,2012,4,40,"SSP",4.45,"Yes",1,200,"SSP",.0959599,.0959599,32.11297,.6154437,.0879205,.0219801
"Northern Bahr El Ghazal",16,178.6939,3,4,"Mosquito net","Yes",2,,2,20,,,"Yes",2,22.5,,.11002269,.1100227,7.599036,.1456352,.020805,.0052013
"Northern Bahr El Ghazal",16,178.6939,6,6,"Mosquito net","Yes",1,2012,4,20,"SSP",4.45,"Yes",1,20,"SSP",.00497512,.1100227,3.576017,.0685342,.0097906,.0016318
"Northern Bahr El Ghazal",16,178.6939,6,6,"Hoe, spade or axe","Yes",2,2012,4,20,"SSP",4.45,"Yes",4,30,"SSP",.12295382,.1229538,20.58866,.3945808,.0563687,.0093948
"Northern Bahr El Ghazal",16,178.6939,7,5,"Hoe, spade or axe","Yes",3,2012,4,35,"SSP",4.45,"Yes",3,25,,.08525103,.1229538,14.70619,.2818434,.0402633,.0080527
"Northern Bahr El Ghazal",16,178.6939,7,5,"Mosquito net","Yes",6,2014,2,30,,,"Yes",4,20,,.18756559,.1100227,14.30407,.2741368,.0391624,.0078325
"Northern Bahr El Ghazal",16,178.6939,8,6,"Mosquito net","Yes",3,2012,4,20,"SSP",4.45,"Yes",3,20,"SSP",.00497512,.1100227,10.01285,.1918958,.0274137,.0045689
"Northern Bahr El Ghazal",16,178.6939,8,6,"Hoe, spade or axe","Yes",3,2012,4,50,"SSP",4.45,"Yes",2,50,"SSP",.00497512,.1229538,14.70619,.2818434,.0402633,.0067106
"Northern Bahr El Ghazal",16,178.6939,8,6,"Mattress or bed","Yes",2,2013,3,200,"SSP",4.27,"Yes",2,25,"SSP",.50248756,.0959599,36.12709,.6923742,.0989106,.0164851
"Northern Bahr El Ghazal",16,178.6939,9,5,"Mattress or bed","Yes",2,2014,2,250,,,"Yes",2,200,,.1100227,.0959599,64.22594,1.230887,.175841,.0351682
"Northern Bahr El Ghazal",16,178.6939,9,5,"Bicycle","Yes",1,2010,6,160,"SDD",2.31,"Yes",1,500,"SSP",.04060447,.0406045,46.97475,.9002689,.1286099,.025722
"Northern Bahr El Ghazal",16,178.6939,9,5,"Hoe, spade or axe","Yes",4,2012,4,12,"SSP",4.45,"Yes",4,12,"SSP",.00497512,.1229538,17.05918,.3269384,.0467055,.0093411
"Northern Bahr El Ghazal",16,178.6939,9,5,"Mosquito net","Yes",3,2014,2,15,"SSP",4.66,"Yes",3,18,"SSP",.11002269,.1100227,10.37045,.1987492,.0283927,.0056785
"Northern Bahr El Ghazal",16,178.6939,10,5,"Hoe, spade or axe","Yes",2,2013,3,30,"SSP",4.27,"Yes",2,20,,.13076571,.1229538,7.8433,.1503165,.0214738,.0042948
"Northern Bahr El Ghazal",16,178.6939,12,2,"Mattress or bed",,,2013,3,30,"SSP",4.27,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0439603
"Northern Bahr El Ghazal",17,590.6748,1,5,"Mattress or bed","Yes",3,2012,4,135,"SSP",4.45,"Yes",3,200,,.0959599,.0959599,96.33892,1.846331,.2637616,.0527523
"Northern Bahr El Ghazal",17,590.6748,1,5,"Hoe, spade or axe","Yes",3,2000,16,45,,,"Yes",3,50,,.12295382,.1229538,29.41237,.5636868,.0805267,.0161053
"Northern Bahr El Ghazal",17,590.6748,1,5,"Mosquito net","Yes",6,2012,4,20,,,"Yes",3,18,,.03084204,.1100227,9.655245,.1850423,.0264346,.0052869
"Northern Bahr El Ghazal",17,590.6748,2,5,"Hoe, spade or axe","Yes",1,2013,3,30,"SSP",4.27,"Yes",2,20,,.13076571,.1229538,7.8433,.1503165,.0214738,.0042948
"Northern Bahr El Ghazal",17,590.6748,2,5,"Mosquito net","Yes",3,2014,2,30,"SSP",4.66,"Yes",1,20,,.18756559,.1100227,3.576017,.0685342,.0097906,.0019581
"Northern Bahr El Ghazal",17,590.6748,2,5,"Mattress or bed","Yes",2,2011,5,90,"SSP",3.55,"Yes",2,150,,.0959599,.0959599,48.16946,.9231656,.1318808,.0263762
"Northern Bahr El Ghazal",17,590.6748,3,5,"Hoe, spade or axe","Yes",2,2001,15,35,"SSP",257.4,"Yes",2,25,,.02704653,.1229538,9.804125,.1878956,.0268422,.0053684
"Northern Bahr El Ghazal",17,590.6748,3,5,"Mosquito net","Yes",3,2015,1,40,"SSP",9.91,"Yes",4,35,,.12935323,.1100227,25.03212,.4797394,.0685342,.0137068
"Northern Bahr El Ghazal",17,590.6748,3,5,"Mattress or bed","Yes",4,,3,150,,,"Yes",4,200,,.0959599,.0959599,128.4519,2.461775,.3516821,.0703364
"Northern Bahr El Ghazal",17,590.6748,4,13,"Radio or transistor","Yes",1,2010,6,130,"SDD",2.31,"Yes",1,60,"SSP",.12528094,.1715889,15.95291,.3057368,.0436767,.0033597
"Northern Bahr El Ghazal",17,590.6748,4,13,"Mosquito net","Yes",6,2014,2,12,"SSP",4.66,"Yes",6,10,"SSP",.09167072,.1100227,19.66809,.3769381,.0538483,.0041422
"Northern Bahr El Ghazal",17,590.6748,4,13,"Mattress or bed","Yes",6,2013,3,40,"SSP",4.27,"Yes",6,40,"SSP",.00497512,.0959599,166.9875,3.200307,.4571867,.0351682
"Northern Bahr El Ghazal",17,590.6748,5,9,"Mosquito net","Yes",3,2013,3,20,"SSP",4.27,"Yes",3,20,"SSP",.00497512,.1100227,14.30407,.2741368,.0391624,.0043514
"Northern Bahr El Ghazal",17,590.6748,5,9,"Hoe, spade or axe","Yes",3,2014,2,6,"SSP",4.66,"Yes",2,6,"SSP",.00497512,.1229538,7.05897,.1352848,.0193264,.0021474
"Northern Bahr El Ghazal",17,590.6748,5,9,"Mattress or bed","Yes",2,2014,2,150,"SSP",4.66,"Yes",2,200,"SSP",.0959599,.0959599,64.22594,1.230887,.175841,.0195379
"Northern Bahr El Ghazal",17,590.6748,6,9,"Mattress or bed","Yes",2,,3,150,,,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0195379
"Northern Bahr El Ghazal",17,590.6748,6,9,"Hoe, spade or axe",,,,2,30,"SSP",,"Yes",1,30,"SSP",.00497512,.1229538,5.882475,.1127374,.0161053,.0017895
"Northern Bahr El Ghazal",17,590.6748,6,9,"Motorcycle/motor","Yes",1,,3,2250,,,"Yes",1,3000,,.12206381,.1220638,584.6305,11.20442,1.600631,.1778479
"Northern Bahr El Ghazal",17,590.6748,7,14,"Mobile phone","Yes",1,2014,2,159,,,"Yes",2,100,,.21089394,.2133638,66.53656,1.27517,.1821672,.0130119
"Northern Bahr El Ghazal",17,590.6748,7,14,"Mattress or bed","Yes",6,,3,150,,,"Yes",6,200,,.0959599,.0959599,192.6778,3.692662,.5275232,.0376802
"Northern Bahr El Ghazal",17,590.6748,8,4,"Hoe, spade or axe","Yes",1,2013,3,10,"SSP",4.27,"Yes",1,5,"SSP",.21024823,.1229538,.9804125,.0187896,.0026842,.0006711
"Northern Bahr El Ghazal",17,590.6748,8,4,"Mattress or bed",,,2012,4,200,,,"Yes",2,200,,.00497512,.0959599,64.22594,1.230887,.175841,.0439603
"Northern Bahr El Ghazal",17,590.6748,9,6,"Mosquito net",,0,2014,2,10,"SSP",4.66,"Yes",4,7,"SSP",.16750246,.1100227,11.97966,.2295896,.0327985,.0054664
"Northern Bahr El Ghazal",17,590.6748,9,6,"Motorcycle/motor",,0,2014,2,4700,"SSP",4.66,"Yes",1,4500,"SSP",.02637601,.1220638,876.9457,16.80663,2.400947,.4001578
"Northern Bahr El Ghazal",17,590.6748,9,6,"Mobile phone","Yes",1,2015,1,250,"SSP",9.91,"Yes",1,250,"SSP",.00497512,.2133638,83.1707,1.593963,.227709,.0379515
"Northern Bahr El Ghazal",17,590.6748,9,6,"Mattress or bed","Yes",4,2014,2,150,"SSP",4.66,"Yes",6,300,"SSP",.0959599,.0959599,208.7343,4.000384,.5714834,.0952472
"Northern Bahr El Ghazal",17,590.6748,9,6,"Hoe, spade or axe",,0,2014,2,25,"SSP",4.66,"Yes",2,20,"SSP",.1100227,.1229538,9.804125,.1878956,.0268422,.0044737
"Northern Bahr El Ghazal",17,590.6748,10,7,"Hoe, spade or axe","Yes",3,2013,3,30,"SSP",4.27,"Yes",3,10,"SSP",.31008828,.1229538,9.804125,.1878956,.0268422,.0038346
"Northern Bahr El Ghazal",17,590.6748,10,7,"Mosquito net","Yes",3,2013,3,25,,,"Yes",3,30,,.11002269,.1100227,16.09208,.3084039,.0440577,.006294
"Northern Bahr El Ghazal",17,590.6748,10,7,"Mattress or bed","Yes",3,2013,3,300,"SSP",4.27,"Yes",3,250,"SSP",.06364574,.0959599,104.3672,2.000192,.2857417,.0408202
"Northern Bahr El Ghazal",17,590.6748,11,3,"Hoe, spade or axe","Yes",3,2013,3,50,"SSP",4.27,"Yes",2,15,"SSP",.33389756,.1229538,6.862887,.1315269,.0187896,.0062632
"Northern Bahr El Ghazal",17,590.6748,11,3,"Mattress or bed","Yes",3,2012,4,70,"SSP",4.45,"Yes",3,50,"SSP",.08525103,.0959599,72.25419,1.384748,.1978212,.0659404
"Northern Bahr El Ghazal",17,590.6748,12,8,"Mattress or bed","Yes",3,2013,3,23,"SSP",4.27,"Yes",3,30,"SSP",.0959599,.0959599,69.04289,1.323204,.1890291,.0236286
"Northern Bahr El Ghazal",17,590.6748,12,8,"Mosquito net","Yes",3,,2,20,,,"Yes",3,25,"SSP",.11002269,.1100227,11.62206,.2227362,.0318195,.0039774
"Northern Bahr El Ghazal",17,590.6748,12,8,"Hoe, spade or axe","Yes",4,2013,3,5,"SSP",4.27,"Yes",4,6,"SSP",.12295382,.1229538,12.94144,.2480222,.0354317,.004429
"Northern Bahr El Ghazal",18,179.4141,1,3,"Mattress or bed","Yes",2,,3,150,,,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0586137
"Northern Bahr El Ghazal",18,179.4141,1,3,"Mobile phone",,0,2014,2,150,,,"Yes",1,100,,.18756559,.2133638,33.26828,.6375851,.0910836,.0303612
"Northern Bahr El Ghazal",18,179.4141,2,9,"Canoe or boat","Yes",1,2014,2,250,"SSP",4.66,"Yes",1,250,"SSP",.00497512,.0401208,23.35027,.4475069,.0639296,.0071033
"Northern Bahr El Ghazal",18,179.4141,2,9,"Mattress or bed","Yes",2,2012,4,120,"SSP",4.45,"Yes",2,40,"SSP",.24394459,.0959599,38.53557,.7385324,.1055046,.0117227
"Northern Bahr El Ghazal",18,179.4141,2,9,"Radio or transistor","Yes",1,2014,2,13,"SSP",4.66,"Yes",1,10,"SSP",.12730545,.1715889,2.658818,.0509561,.0072794,.0008088
"Northern Bahr El Ghazal",18,179.4141,2,9,"Bicycle","Yes",1,2013,3,500,"SSP",4.27,"Yes",1,600,"SSP",.04060447,.0406045,56.3697,1.080323,.1543318,.017148
"Northern Bahr El Ghazal",18,179.4141,2,9,"Mosquito net","Yes",1,2013,3,5,"SSP",4.27,"Yes",1,2,"SSP",.2668594,.1100227,.3576017,.0068534,.0009791,.0001088
"Northern Bahr El Ghazal",18,179.4141,2,9,"Hoe, spade or axe","Yes",3,2014,2,30,"SSP",4.66,"Yes",3,25,"SSP",.09167072,.1229538,16.66701,.3194225,.0456318,.0050702
"Northern Bahr El Ghazal",18,179.4141,3,6,"Mattress or bed","Yes",2,2004,12,105,,,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0293068
"Northern Bahr El Ghazal",18,179.4141,3,6,"Mosquito net","Yes",4,2014,2,30,"SSP",4.66,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0032635
"Northern Bahr El Ghazal",18,179.4141,3,6,"Hoe, spade or axe","Yes",3,,2,22,,,"Yes",3,30,,.12295382,.1229538,17.64742,.3382121,.048316,.0080527
"Northern Bahr El Ghazal",18,179.4141,4,3,"Mattress or bed","Yes",2,2012,4,150,"SSP",4.45,"Yes",2,180,"SSP",.0959599,.0959599,61.01465,1.169343,.167049,.055683
"Northern Bahr El Ghazal",18,179.4141,4,3,"Hoe, spade or axe","Yes",3,2013,3,15,"SSP",4.27,"Yes",4,10,"SSP",.13076571,.1229538,13.72577,.2630539,.0375791,.0125264
"Northern Bahr El Ghazal",18,179.4141,4,3,"Mosquito net","Yes",3,2010,6,10,"SDD",2.31,"Yes",3,12,"SSP",.11002269,.1100227,7.509635,.1439218,.0205603,.0068534
"Northern Bahr El Ghazal",18,179.4141,5,7,"Mattress or bed","Yes",1,,3,50,"SSP",,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0125601
"Northern Bahr El Ghazal",18,179.4141,6,9,"Mosquito net","Yes",3,2013,3,10,"SSP",4.27,"Yes",3,12,"SSP",.11002269,.1100227,12.87366,.2467231,.0352462,.0039162
"Northern Bahr El Ghazal",18,179.4141,6,9,"Hoe, spade or axe","Yes",3,2014,2,40,"SSP",4.66,"Yes",3,25,"SSP",.21336377,.1229538,16.66701,.3194225,.0456318,.0050702
"Northern Bahr El Ghazal",18,179.4141,6,9,"Radio or transistor","Yes",1,2012,4,175,"SSP",4.45,"Yes",1,200,"SSP",.17158885,.1715889,53.17636,1.019123,.1455889,.0161765
"Northern Bahr El Ghazal",18,179.4141,6,9,"Mattress or bed","Yes",2,2012,4,150,"SSP",4.45,"Yes",2,200,"SSP",.0959599,.0959599,64.22594,1.230887,.175841,.0195379
"Northern Bahr El Ghazal",18,179.4141,7,5,"Mosquito net",,0,2008,8,25,,,"Yes",2,20,,.0323458,.1100227,7.152034,.1370684,.0195812,.0039162
"Northern Bahr El Ghazal",18,179.4141,7,5,"Mattress or bed","Yes",2,2011,5,190,,,"Yes",2,150,,.05092295,.0959599,48.16946,.9231656,.1318808,.0263762
"Northern Bahr El Ghazal",18,179.4141,8,3,"Mattress or bed","Yes",1,2013,3,200,,,"Yes",1,200,,.00497512,.0959599,32.11297,.6154437,.0879205,.0293068
"Northern Bahr El Ghazal",18,179.4141,8,3,"Hoe, spade or axe","Yes",3,,2,30,"SSP",,"Yes",3,30,"SSP",.00497512,.1229538,17.64742,.3382121,.048316,.0161053
"Northern Bahr El Ghazal",18,179.4141,8,3,"Mosquito net","Yes",1,2008,8,25,,,"Yes",1,20,,.0323458,.1100227,3.576017,.0685342,.0097906,.0032635
"Northern Bahr El Ghazal",18,179.4141,9,8,"Hoe, spade or axe","Yes",3,2014,2,15,"SSP",4.66,"Yes",3,5,"SSP",.42552212,.1229538,12.74536,.2442643,.0348949,.0043619
"Northern Bahr El Ghazal",18,179.4141,9,8,"Plough","Yes",2,2014,2,15,"SSP",4.66,"Yes",2,5,"SSP",.42552212,.2133638,400.8828,7.682901,1.097557,.1371946
"Northern Bahr El Ghazal",18,179.4141,9,8,"Mosquito net","Yes",2,2014,2,5,"SSP",4.66,"Yes",1,2,"SSP",.37069101,.1100227,.3576017,.0068534,.0009791,.0001224
"Northern Bahr El Ghazal",18,179.4141,9,8,"Mattress or bed","Yes",2,2012,4,200,"SSP",4.45,"Yes",2,100,"USD",.16328715,.0959599,48.16946,.9231656,.1318808,.0164851
"Northern Bahr El Ghazal",18,179.4141,10,7,"Mattress or bed","Yes",3,2008,8,80,"SSP",2.11,"Yes",1,250,"SSP",.0959599,.0959599,40.14122,.7693046,.1099007,.0157001
"Northern Bahr El Ghazal",18,179.4141,10,7,"Hoe, spade or axe","Yes",3,2012,4,35,"SSP",4.45,"Yes",3,40,"SSP",.12295382,.1229538,17.64742,.3382121,.048316,.0069023
"Northern Bahr El Ghazal",18,179.4141,10,7,"Mosquito net","Yes",3,2014,2,10,"SSP",4.66,"Yes",3,12,"SSP",.11002269,.1100227,9.297644,.1781889,.0254556,.0036365
"Northern Bahr El Ghazal",18,179.4141,10,7,"Radio or transistor","Yes",1,2013,3,40,"SSP",4.27,"Yes",1,75,"SSP",.17158885,.1715889,19.94114,.382171,.0545959,.0077994
"Northern Bahr El Ghazal",18,179.4141,10,7,"Mobile phone","Yes",1,2014,2,120,"SSP",4.66,"Yes",1,150,"SSP",.21336377,.2133638,49.90242,.9563777,.1366254,.0195179
"Northern Bahr El Ghazal",18,179.4141,11,6,"Mattress or bed","Yes",1,2013,3,60,"SSP",4.27,"Yes",1,40,"SSP",.13076571,.0959599,6.422595,.1230887,.0175841,.0029307
"Northern Bahr El Ghazal",19,379.3332,1,5,"Hoe, spade or axe",,0,2002,14,5,"SSP",262.51,"Yes",1,20,"SSP",.12295382,.1229538,3.92165,.0751582,.0107369,.0021474
"Northern Bahr El Ghazal",19,379.3332,1,5,"Bicycle","Yes",1,2009,7,300,"SSP",2.32,"Yes",1,200,,.06097308,.0406045,18.7899,.3601076,.0514439,.0102888
"Northern Bahr El Ghazal",19,379.3332,1,5,"Mosquito net",,,2013,3,10,"SSP",4.27,"Yes",1,30,,.11002269,.1100227,5.364025,.1028013,.0146859,.0029372
"Northern Bahr El Ghazal",19,379.3332,3,4,"Hoe, spade or axe","Yes",3,2013,3,35,"SSP",4.27,"Yes",3,20,,.17430196,.1229538,11.76495,.2254747,.0322107,.0080527
"Northern Bahr El Ghazal",19,379.3332,3,4,"Mosquito net",,0,2015,1,35,"SSP",9.91,"Yes",1,35,"SSP",.00497512,.1100227,6.258029,.1199349,.0171336,.0042834
"Northern Bahr El Ghazal",19,379.3332,4,7,"Mosquito net","Yes",2,2013,3,30,"SSP",4.27,"Yes",3,35,"SSP",.11002269,.1100227,16.98608,.3255375,.0465054,.0066436
"Northern Bahr El Ghazal",19,379.3332,4,7,"Mattress or bed","Yes",2,2013,3,50,"SSP",4.27,"Yes",2,100,"SSP",.0959599,.0959599,48.16946,.9231656,.1318808,.0188401
"Northern Bahr El Ghazal",19,379.3332,4,7,"Hoe, spade or axe","Yes",5,2013,3,20,"SSP",4.27,"Yes",5,25,"SSP",.12295382,.1229538,20.58866,.3945808,.0563687,.0080527
"Northern Bahr El Ghazal",19,379.3332,5,4,"Mosquito net","Yes",1,2013,3,25,"SSP",4.27,"Yes",1,25,"SSP",.00497512,.1100227,4.470021,.0856678,.0122383,.0030596
"Northern Bahr El Ghazal",19,379.3332,5,4,"Hoe, spade or axe","Yes",2,2013,3,20,"SSP",4.27,"Yes",1,25,"SSP",.12295382,.1229538,4.902062,.0939478,.0134211,.0033553
"Northern Bahr El Ghazal",19,379.3332,6,4,"Hoe, spade or axe","Yes",5,2015,1,70,"SSP",9.91,"Yes",4,30,,.12295382,.1229538,23.5299,.4509495,.0644214,.0161053
"Northern Bahr El Ghazal",19,379.3332,6,4,"Mattress or bed","Yes",2,2014,2,60,"SSP",4.66,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0439603
"Northern Bahr El Ghazal",19,379.3332,6,4,"Mosquito net","Yes",4,2014,2,60,"SSP",4.66,"Yes",3,20,,.42552212,.1100227,10.72805,.2056026,.0293718,.0073429
"Northern Bahr El Ghazal",19,379.3332,7,6,"Mosquito net","Yes",3,2014,2,30,,,"Yes",3,20,,.18756559,.1100227,10.72805,.2056026,.0293718,.0048953
"Northern Bahr El Ghazal",19,379.3332,7,6,"Hoe, spade or axe","Yes",4,2013,3,75,"SSP",4.27,"Yes",3,20,,.3595427,.1229538,11.76495,.2254747,.0322107,.0053684
"Northern Bahr El Ghazal",19,379.3332,8,5,"Mosquito net",,0,2015,1,15,"SSP",9.91,"Yes",1,35,"SSP",.11002269,.1100227,6.258029,.1199349,.0171336,.0034267
