state,ea,hh,weight,hhweight,year,plinePPP,poor,tc_imp,wave,accesibility,night_lights,population
NORTHERN BAHR EL GHAZAL,34,13,90.91970825,1000.116821,2016,8.712560654,1,7.242558479,2,7,0.07081423,99
NORTHERN BAHR EL GHAZAL,37,1,13.92873096,111.4298477,2016,8.712560654,1,4.688449383,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,1,13.92873096,125.3585815,2015,8.712560654,0,11.19792747,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,2,13.92873096,55.71492386,2015,8.712560654,0,22.65214729,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,2,13.92873096,55.71492386,2016,8.712560654,0,11.5361557,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,3,13.92873096,139.2873077,2016,8.712560654,0,20.38487816,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,3,13.92873096,97.50111389,2015,8.712560654,0,13.69473076,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,4,13.92873096,27.85746193,2016,8.712560654,1,7.320487976,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,4,13.92873096,139.2873077,2015,8.712560654,1,3.52665019,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,5,13.92873096,167.1447754,2016,8.712560654,0,10.34040737,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,5,13.92873096,139.2873077,2015,8.712560654,0,24.72721672,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,6,13.92873096,97.50111389,2016,8.712560654,0,14.21203327,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,6,13.92873096,97.50111389,2015,8.712560654,0,18.2264328,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,7,13.92873096,153.2160339,2016,8.712560654,1,2.618832588,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,7,13.92873096,125.3585815,2015,8.712560654,1,3.783690929,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,8,13.92873096,111.4298477,2016,8.712560654,1,2.046688557,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,8,13.92873096,97.50111389,2015,8.712560654,0,10.52400494,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,9,13.92873096,41.78619385,2015,8.712560654,1,6.211876392,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,9,13.92873096,41.78619385,2016,8.712560654,1,4.011433601,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,10,13.92873096,69.64365387,2015,8.712560654,0,19.23505402,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,10,13.92873096,69.64365387,2016,8.712560654,0,10.67912865,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,11,13.92873096,55.71492386,2015,8.712560654,0,29.38327408,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,37,12,13.92873096,41.78619385,2016,8.712560654,1,4.521071911,2,9,0.06574931,87
NORTHERN BAHR EL GHAZAL,37,12,13.92873096,69.64365387,2015,8.712560654,0,16.97403717,1,9,0.06574931,77
NORTHERN BAHR EL GHAZAL,51,1,20.45693398,122.7416077,2016,8.712560654,0,15.14726734,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,2,20.45693398,122.7416077,2016,8.712560654,1,5.813799381,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,3,20.45693398,102.284668,2016,8.712560654,1,2.537915707,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,4,20.45693398,143.1985321,2016,8.712560654,0,16.80626678,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,5,20.45693398,163.6554718,2016,8.712560654,1,5.800199986,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,6,20.45693398,163.6554718,2016,8.712560654,0,9.912600517,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,7,20.45693398,143.1985321,2016,8.712560654,1,1.305466056,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,8,20.45693398,122.7416077,2016,8.712560654,1,3.909785509,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,9,20.45693398,163.6554718,2016,8.712560654,0,10.95206547,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,10,20.45693398,40.91386795,2016,8.712560654,0,18.10225677,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,11,20.45693398,143.1985321,2016,8.712560654,1,6.390039444,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,51,12,20.45693398,163.6554718,2016,8.712560654,0,9.598536491,2,6,0.083648488,115
NORTHERN BAHR EL GHAZAL,52,1,14.45390129,144.5390167,2016,8.712560654,1,3.746474504,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,2,14.45390129,57.81560516,2016,8.712560654,1,5.39720583,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,3,14.45390129,101.1773071,2016,8.712560654,1,2.093868256,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,4,14.45390129,115.6312103,2016,8.712560654,0,18.48021317,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,5,14.45390129,144.5390167,2016,8.712560654,0,16.24811745,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,6,14.45390129,130.0851135,2016,8.712560654,0,13.57389355,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,7,14.45390129,115.6312103,2016,8.712560654,0,21.05805588,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,8,14.45390129,115.6312103,2016,8.712560654,1,2.384736061,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,9,14.45390129,72.26950836,2016,8.712560654,1,3.070812464,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,10,14.45390129,101.1773071,2016,8.712560654,0,23.45071793,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,11,14.45390129,57.81560516,2016,8.712560654,0,22.42647934,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,52,12,14.45390129,86.72340393,2016,8.712560654,0,17.01545525,2,6,0.080314912,104
NORTHERN BAHR EL GHAZAL,53,1,27.46721649,329.6065979,2016,8.712560654,1,3.372369289,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,2,27.46721649,164.803299,2016,8.712560654,1,6.144458771,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,3,27.46721649,247.2049561,2016,8.712560654,0,15.93696022,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,4,27.46721649,164.803299,2016,8.712560654,0,16.94209862,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,5,27.46721649,192.2705078,2016,8.712560654,1,5.209251881,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,6,27.46721649,219.7377319,2016,8.712560654,0,9.206713676,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,7,27.46721649,137.3360901,2016,8.712560654,1,4.8916049,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,8,27.46721649,274.6721802,2016,8.712560654,1,0.826328099,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,9,27.46721649,109.868866,2016,8.712560654,0,9.502659798,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,10,27.46721649,219.7377319,2016,8.712560654,1,6.696699142,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,11,27.46721649,164.803299,2016,8.712560654,1,2.043241501,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,53,12,27.46721649,137.3360901,2016,8.712560654,0,14.15822697,2,6,0.084234849,119
NORTHERN BAHR EL GHAZAL,54,1,27.96811295,223.7449036,2016,8.712560654,0,14.94833565,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,2,27.96811295,167.8086853,2016,8.712560654,0,16.4728508,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,3,27.96811295,251.7130127,2016,8.712560654,1,2.593019485,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,4,27.96811295,167.8086853,2016,8.712560654,0,8.714739799,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,5,27.96811295,195.7767944,2016,8.712560654,1,8.027582169,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,6,27.96811295,223.7449036,2016,8.712560654,0,15.67767715,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,7,27.96811295,195.7767944,2016,8.712560654,0,11.50839138,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,8,27.96811295,139.8405609,2016,8.712560654,0,25.3842659,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,9,27.96811295,335.6173706,2016,8.712560654,1,2.568338633,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,10,27.96811295,307.649231,2016,8.712560654,0,14.30092907,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,11,27.96811295,195.7767944,2016,8.712560654,0,19.63479996,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,54,12,27.96811295,139.8405609,2016,8.712560654,0,13.55819225,2,7.5,0.07214541,101.5
NORTHERN BAHR EL GHAZAL,55,1,21.41609573,171.3287659,2016,8.712560654,1,3.698109865,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,2,21.41609573,192.7448578,2016,8.712560654,0,33.82609558,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,3,21.41609573,128.496582,2016,8.712560654,0,15.58869362,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,4,21.41609573,107.0804749,2016,8.712560654,0,15.03982544,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,5,21.41609573,171.3287659,2016,8.712560654,0,13.30112553,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,6,21.41609573,85.66438293,2016,8.712560654,1,8.024936676,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,7,21.41609573,171.3287659,2016,8.712560654,0,13.82862663,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,8,21.41609573,107.0804749,2016,8.712560654,1,6.971702099,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,9,21.41609573,107.0804749,2016,8.712560654,0,11.5453167,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,10,21.41609573,128.496582,2016,8.712560654,1,4.148347378,2,6,0.08086139,113
NORTHERN BAHR EL GHAZAL,55,11,21.41609573,128.496582,2016,8.712560654,1,4.589496136,2,6,0.08086139,113
WESTERN BAHR EL GHAZAL,1,1,22.43362808,157.0354004,2015,8.712560654,0,21.43064117,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,2,22.43362808,201.9026489,2015,8.712560654,1,8.052226067,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,3,22.43362808,157.0354004,2015,8.712560654,1,4.147345066,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,4,22.43362808,291.6371765,2015,8.712560654,1,2.121106863,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,5,22.43362808,134.6017761,2015,8.712560654,0,13.41590214,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,6,22.43362808,246.7699127,2015,8.712560654,1,1.771274805,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,7,22.43362808,201.9026489,2015,8.712560654,1,6.745580196,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,8,22.43362808,403.8052979,2015,8.712560654,0,13.03579903,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,9,22.43362808,336.504425,2015,8.712560654,0,12.80841732,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,10,22.43362808,314.0708008,2015,8.712560654,1,2.911179781,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,11,22.43362808,224.3362732,2015,8.712560654,0,13.06975937,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,1,12,22.43362808,224.3362732,2015,8.712560654,1,3.666586399,1,0,0.148088902,860
WESTERN BAHR EL GHAZAL,4,1,57.39849472,114.7969894,2015,8.712560654,0,23.51645088,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,1,57.39849472,114.7969894,2016,8.712560654,0,9.630254745,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,2,57.39849472,229.5939789,2016,8.712560654,0,21.94452095,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,2,57.39849472,516.5864258,2015,8.712560654,0,24.00111771,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,3,57.39849472,1262.766846,2015,8.712560654,1,7.478695869,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,4,57.39849472,1090.571411,2015,8.712560654,0,10.70570374,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,5,57.39849472,172.1954803,2016,8.712560654,0,19.44705582,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,5,57.39849472,172.1954803,2015,8.712560654,0,21.72365952,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,6,57.39849472,401.7894592,2016,8.712560654,1,3.308499575,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,6,57.39849472,401.7894592,2015,8.712560654,0,14.4968462,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,7,57.39849472,57.39849472,2015,8.712560654,1,5.215251446,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,7,57.39849472,172.1954803,2016,8.712560654,1,6.049036026,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,8,57.39849472,631.3834229,2015,8.712560654,1,5.186090946,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,9,57.39849472,573.9849243,2015,8.712560654,0,29.86675262,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,10,57.39849472,401.7894592,2016,8.712560654,1,7.572673798,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,10,57.39849472,344.3909607,2015,8.712560654,0,15.81232834,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,11,57.39849472,631.3834229,2015,8.712560654,0,9.655661583,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,11,57.39849472,1205.368408,2016,8.712560654,1,2.685304165,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,12,57.39849472,286.9924622,2015,8.712560654,0,29.73055267,1,0,0.156016469,867
WESTERN BAHR EL GHAZAL,4,12,57.39849472,286.9924622,2016,8.712560654,0,20.45830154,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,13,59.09931946,236.3972778,2016,8.712560654,1,5.254437923,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,14,59.09931946,1063.78772,2016,8.712560654,1,2.966806889,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,4,15,59.09931946,709.1918335,2016,8.712560654,1,3.11692524,2,0,0.156016469,803
WESTERN BAHR EL GHAZAL,5,1,71.42308044,357.1154175,2015,8.712560654,1,5.173079967,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,2,71.42308044,428.5384827,2015,8.712560654,1,0.290125906,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,3,71.42308044,142.8461609,2015,8.712560654,0,14.3010006,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,4,71.42308044,142.8461609,2015,8.712560654,1,2.908957005,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,5,71.42308044,285.6923218,2015,8.712560654,1,5.161212444,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,6,71.42308044,1285.615479,2015,8.712560654,1,1.202001095,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,7,71.42308044,571.3846436,2015,8.712560654,1,4.199952602,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,8,71.42308044,285.6923218,2015,8.712560654,1,1.777041912,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,9,71.42308044,285.6923218,2015,8.712560654,1,1.692863226,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,10,71.42308044,428.5384827,2015,8.712560654,1,0.264578313,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,11,71.42308044,499.9615479,2015,8.712560654,1,3.360655546,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,5,12,71.42308044,571.3846436,2015,8.712560654,1,3.308763266,1,412,0.041347079,20
WESTERN BAHR EL GHAZAL,7,1,39.65268707,237.9161224,2015,8.712560654,1,2.443330765,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,2,39.65268707,158.6107483,2015,8.712560654,0,8.998334885,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,3,39.65268707,198.2634277,2015,8.712560654,0,13.53021717,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,4,39.65268707,277.5688171,2015,8.712560654,1,3.069829226,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,5,39.65268707,277.5688171,2015,8.712560654,0,9.837276459,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,6,39.65268707,277.5688171,2015,8.712560654,0,29.2824688,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,7,39.65268707,198.2634277,2015,8.712560654,1,5.657385349,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,8,39.65268707,118.9580612,2015,8.712560654,1,4.136845112,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,9,39.65268707,39.65268707,2015,8.712560654,0,17.27655792,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,10,39.65268707,39.65268707,2015,8.712560654,0,30.09976578,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,11,39.65268707,198.2634277,2015,8.712560654,0,8.80828476,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,7,12,39.65268707,277.5688171,2015,8.712560654,1,1.927369952,1,413,0.04149197,20
WESTERN BAHR EL GHAZAL,9,1,43.24609375,432.4609375,2016,8.712560654,1,2.171280146,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,1,43.24609375,432.4609375,2015,8.712560654,1,4.634143829,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,2,43.24609375,259.4765625,2016,8.712560654,1,2.855406523,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,2,43.24609375,345.96875,2015,8.712560654,1,6.848303795,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,3,43.24609375,129.7382813,2015,8.712560654,0,69.30394745,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,3,43.24609375,129.7382813,2016,8.712560654,0,17.19573212,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,4,43.24609375,43.24609375,2016,8.712560654,0,15.05203247,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,4,43.24609375,43.24609375,2015,8.712560654,0,72.02449799,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,5,43.24609375,129.7382813,2015,8.712560654,0,15.12244892,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,5,43.24609375,129.7382813,2016,8.712560654,0,11.36815643,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,6,43.24609375,302.7226563,2015,8.712560654,0,11.83445358,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,6,43.24609375,302.7226563,2016,8.712560654,0,8.034976959,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,7,43.24609375,302.7226563,2016,8.712560654,0,12.14136028,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,7,43.24609375,216.2304688,2015,8.712560654,0,17.26803589,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,8,43.24609375,216.2304688,2016,8.712560654,1,3.671016216,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,8,43.24609375,216.2304688,2015,8.712560654,0,12.98689079,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,9,43.24609375,518.953125,2016,8.712560654,1,1.749107242,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,9,43.24609375,518.953125,2015,8.712560654,1,4.670042038,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,10,43.24609375,216.2304688,2016,8.712560654,1,3.077689886,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,10,43.24609375,216.2304688,2015,8.712560654,1,4.096922874,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,11,43.24609375,389.2148438,2015,8.712560654,0,13.0191803,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,11,43.24609375,389.2148438,2016,8.712560654,1,4.095004559,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,9,12,43.24609375,345.96875,2015,8.712560654,1,4.762289047,1,0,0.142317399,744
WESTERN BAHR EL GHAZAL,9,12,43.24609375,302.7226563,2016,8.712560654,1,5.378185272,2,0,0.140585199,722
WESTERN BAHR EL GHAZAL,10,1,201.6268005,1008.134033,2015,8.712560654,0,19.71570396,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,1,201.6268005,1008.134033,2016,8.712560654,0,13.10470963,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,2,201.6268005,1814.641235,2015,8.712560654,0,9.7592659,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,2,201.6268005,2217.894775,2016,8.712560654,1,5.915702343,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,3,201.6268005,201.6268005,2016,8.712560654,0,20.76425934,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,3,201.6268005,201.6268005,2015,8.712560654,0,12.64132786,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,4,201.6268005,1613.014404,2015,8.712560654,1,4.812768936,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,4,201.6268005,806.5072021,2016,8.712560654,1,6.977882862,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,5,201.6268005,201.6268005,2015,8.712560654,0,54.51132965,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,5,201.6268005,201.6268005,2016,8.712560654,0,29.55308533,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,6,201.6268005,403.2536011,2015,8.712560654,0,16.00707817,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,6,201.6268005,403.2536011,2016,8.712560654,0,8.643210411,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,7,201.6268005,201.6268005,2016,8.712560654,0,21.72434425,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,7,201.6268005,201.6268005,2015,8.712560654,0,20.26933479,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,8,201.6268005,1008.134033,2016,8.712560654,1,3.530435801,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,8,201.6268005,1008.134033,2015,8.712560654,1,7.891579628,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,9,201.6268005,806.5072021,2016,8.712560654,1,3.135890007,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,9,201.6268005,1008.134033,2015,8.712560654,1,4.39840889,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,10,201.6268005,403.2536011,2016,8.712560654,1,6.273448467,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,10,201.6268005,403.2536011,2015,8.712560654,0,16.99806786,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,11,201.6268005,2217.894775,2016,8.712560654,1,3.601315022,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,10,11,201.6268005,2217.894775,2015,8.712560654,1,2.21475172,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,12,201.6268005,2016.268066,2015,8.712560654,1,5.498749733,1,0,0.138807803,1098
WESTERN BAHR EL GHAZAL,10,12,201.6268005,2016.268066,2016,8.712560654,0,23.44513893,2,0,0.145517498,1136
WESTERN BAHR EL GHAZAL,11,1,19.06329346,57.18988037,2016,8.712560654,0,18.06871033,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,1,19.06329346,38.12658691,2015,8.712560654,0,49.33758545,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,2,19.06329346,305.0126953,2015,8.712560654,0,13.56363869,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,2,19.06329346,305.0126953,2016,8.712560654,1,3.691365719,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,3,19.06329346,171.5696411,2016,8.712560654,0,50.11419678,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,3,19.06329346,171.5696411,2015,8.712560654,0,21.02528763,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,4,19.06329346,57.18988037,2016,8.712560654,0,12.83958721,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,4,19.06329346,38.12658691,2015,8.712560654,1,3.89690876,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,5,19.06329346,247.8228149,2015,8.712560654,1,2.235039234,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,5,19.06329346,266.8861084,2016,8.712560654,1,7.278247833,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,6,19.06329346,152.5063477,2015,8.712560654,1,5.21524477,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,6,19.06329346,152.5063477,2016,8.712560654,1,6.35857439,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,7,19.06329346,381.2658691,2015,8.712560654,0,9.434883118,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,7,19.06329346,743.4684448,2016,8.712560654,1,3.535346031,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,8,19.06329346,285.9494019,2016,8.712560654,0,7.992180824,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,8,19.06329346,305.0126953,2015,8.712560654,1,2.600299835,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,9,19.06329346,190.6329346,2016,8.712560654,1,6.793074608,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,9,19.06329346,190.6329346,2015,8.712560654,1,4.947528839,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,10,19.06329346,19.06329346,2016,8.712560654,0,63.98637009,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,10,19.06329346,57.18988037,2015,8.712560654,0,161.4347382,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,11,19.06329346,228.7595215,2016,8.712560654,1,7.046901226,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,11,19.06329346,228.7595215,2015,8.712560654,1,6.313360691,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,11,12,19.06329346,190.6329346,2016,8.712560654,1,6.026007652,2,0,0.118122608,832
WESTERN BAHR EL GHAZAL,11,12,19.06329346,152.5063477,2015,8.712560654,0,10.45635414,1,0,0.118380532,863.5
WESTERN BAHR EL GHAZAL,12,1,54.71792984,328.3075867,2015,8.712560654,0,14.00726223,1,0,0.129586428,1040
WESTERN BAHR EL GHAZAL,12,2,54.71792984,328.3075867,2015,8.712560654,1,2.176643372,1,0,0.129586428,1040
WESTERN BAHR EL GHAZAL,12,3,54.71792984,328.3075867,2015,8.712560654,1,3.236138582,1,0,0.129586428,1040
WESTERN BAHR EL GHAZAL,12,4,54.71792984,656.6151733,2015,8.712560654,0,16.53071594,1,0,0.129586428,1040
